step,amount,isFraud,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,original_error,is_transfer_or_cashout,fraud_prone,transfer_high_amount
673,888905.27,1,0,0,0,0,1,0.0,1,1,1
203,917.22,0,0,0,0,1,0,29917.47342416176,0,0,0
186,17691.03,0,0,0,0,1,0,51784.11493237401,0,0,0
159,225919.47,0,0,1,0,0,0,-225919.47,1,1,0
361,54892.98,1,0,0,0,0,1,0.0,1,1,0
376,6060577.47,0,0,0,0,0,1,-5948193.47,1,1,1
482,1059347.56,1,0,0,0,0,1,0.0,1,1,1
17,31440.71,0,0,0,0,1,0,74221.07503201917,0,0,0
180,331752.9,0,0,1,0,0,0,-290217.9,1,1,0
309,63443.24,0,0,1,0,0,0,-10040.239999999998,1,1,0
624,932304.24,1,0,1,0,0,0,0.0,1,1,0
310,17848.44,0,0,0,0,1,0,117631.97457608074,0,0,0
42,288869.11,0,1,0,0,0,0,-287200.68953477783,0,0,0
254,94598.31,0,0,1,0,0,0,-94598.31,1,1,0
718,66941.04,1,0,1,0,0,0,0.0,1,1,0
203,8060.64,0,0,0,0,1,0,3861.0988971950455,0,0,0
371,4122.61,0,1,0,0,0,0,8162979.343868588,0,0,0
323,146368.18,0,1,0,0,0,0,4965883.174617761,0,0,0
15,90931.07,0,0,1,0,0,0,-90931.07,1,1,0
349,80800.21,1,0,0,0,0,1,0.0,1,1,0
396,59996.12,1,0,1,0,0,0,0.0,1,1,0
208,1128579.71,1,0,0,0,0,1,0.0,1,1,1
43,213214.59,0,0,1,0,0,0,-63434.59,1,1,0
164,141101.17,0,1,0,0,0,0,631007.4852629232,0,0,0
211,5740.21,0,0,0,0,1,0,-5740.21,0,0,0
672,234787.38,1,0,1,0,0,0,0.0,1,1,0
256,1259.13,0,0,0,0,1,0,-1259.13,0,0,0
255,273333.23,0,0,1,0,0,0,-258903.22999999998,1,1,0
594,223858.51,0,0,1,0,0,0,-186524.51,1,1,0
323,19752.81,0,0,1,0,0,0,-19752.81,1,1,0
428,183306.21,1,0,0,0,0,1,0.0,1,1,0
563,102506.06,0,0,1,0,0,0,-73429.06,1,1,0
359,178554.31,0,0,1,0,0,0,104020.13753954432,1,1,0
40,228003.94,0,1,0,0,0,0,14730423.554085927,0,0,0
303,10000000.0,1,0,1,0,0,0,0.0,1,1,0
205,4064.15,0,0,0,0,1,0,5958.15585799248,0,0,0
158,68989.77,0,1,0,0,0,0,8332520.117897943,0,0,0
536,1567549.99,1,0,0,0,0,1,0.0,1,1,1
255,625662.64,0,0,0,0,0,1,-625662.64,1,1,1
17,405718.42,0,0,1,0,0,0,-370261.42,1,1,0
20,548210.64,0,0,0,0,0,1,-492491.64,1,1,1
404,6792.4,0,0,0,0,1,0,-6792.4,0,0,0
743,6311409.28,1,0,0,0,0,1,0.0,1,1,1
66,3444943.59,1,0,1,0,0,0,0.0,1,1,0
164,177680.54,1,0,1,0,0,0,0.0,1,1,0
101,891944.51,1,0,0,0,0,1,0.0,1,1,1
329,1756087.29,0,0,0,0,0,1,-1701226.29,1,1,1
249,271229.8,1,0,0,0,0,1,0.0,1,1,1
350,40956.22,0,0,0,0,1,0,175323.70553613934,0,0,0
358,425.63,0,0,0,0,1,0,-425.63,0,0,0
324,77214.44,0,0,1,0,0,0,-77214.44,1,1,0
646,10000000.0,1,0,1,0,0,0,0.0,1,1,0
300,6910.73,0,0,0,0,1,0,7447.353055325522,0,0,0
21,30569.05,0,0,1,0,0,0,-30569.05,1,1,0
252,138922.04,0,1,0,0,0,0,2538628.7789984713,0,0,0
390,208868.36,1,0,0,0,0,1,0.0,1,1,1
226,72364.97,0,0,0,0,1,0,-72224.97,0,0,0
231,355791.91,0,0,1,0,0,0,-355791.91,1,1,0
122,91637.51,1,0,0,0,0,1,0.0,1,1,0
464,1506795.1,1,0,0,0,0,1,0.0,1,1,1
104,655294.3,1,0,0,0,0,1,0.0,1,1,1
7,3168.21,0,0,0,1,0,0,-2466.21,0,0,0
211,102494.25,0,1,0,0,0,0,-93251.87401280104,0,0,0
308,294298.15,0,0,1,0,0,0,-294298.15,1,1,0
374,6640.44,0,0,0,0,1,0,-6640.44,0,0,0
208,4815187.09,1,0,0,0,0,1,0.0,1,1,1
226,262241.33,0,0,1,0,0,0,-260139.33000000002,1,1,0
140,96720.84,0,0,1,0,0,0,-96720.84,1,1,0
140,1269.8,0,0,0,0,1,0,806.4977939639314,0,0,0
35,93500.19,0,0,1,0,0,0,-38829.19,1,1,0
380,259820.39,1,0,0,0,0,1,0.0,1,1,1
59,3904257.51,1,0,0,0,0,1,0.0,1,1,1
164,8452.38,0,0,0,0,1,0,2633.740473871745,0,0,0
262,9194.92,0,0,0,0,1,0,34516.220483689445,0,0,0
521,27483.79,1,0,1,0,0,0,0.0,1,1,0
394,220396.2,0,1,0,0,0,0,-214341.53034215403,0,0,0
637,85269.16,0,1,0,0,0,0,616287.2642195809,0,0,0
44,137332.45,0,0,1,0,0,0,-137332.45,1,1,0
225,71867.81,0,1,0,0,0,0,-71668.9955153827,0,0,0
38,2395.29,1,0,0,0,0,1,0.0,1,1,0
15,7131.34,0,0,0,0,1,0,452373.24770613806,0,0,0
322,589025.37,0,0,1,0,0,0,-589025.37,1,1,0
581,414153.16,1,0,0,0,0,1,0.0,1,1,1
279,206863.62,0,1,0,0,0,0,-179969.98209565715,0,0,0
230,16025.57,0,0,1,0,0,0,-16025.57,1,1,0
109,126375.17,1,0,0,0,0,1,0.0,1,1,0
594,588629.68,0,0,0,0,0,1,-588629.68,1,1,1
713,773926.81,1,0,0,0,0,1,0.0,1,1,1
20,21972.47,0,0,0,0,1,0,-6443.470000000001,0,0,0
51,202887.77,1,0,1,0,0,0,0.0,1,1,0
460,76548.48,1,0,0,0,0,1,0.0,1,1,0
209,99822.13,0,0,1,0,0,0,-45630.130000000005,1,1,0
17,37652.88,0,1,0,0,0,0,2689707.6174382432,0,0,0
306,110693.24,0,0,1,0,0,0,676017.3360046638,1,1,0
115,116977.16,1,0,0,0,0,1,0.0,1,1,0
141,99.72,0,0,0,0,1,0,24331.18002996488,0,0,0
22,240578.52,0,1,0,0,0,0,12003452.68999139,0,0,0
394,270229.05,0,0,0,0,0,1,-250175.87,1,1,1
332,12115.41,0,0,0,0,1,0,-407.40999999999985,0,0,0
204,3114.22,0,0,1,0,0,0,-3114.22,1,1,0
8,20080.79,0,0,0,0,1,0,226362.2500492427,0,0,0
228,222706.9,0,0,1,0,0,0,-178364.9,1,1,0
41,91453.53,0,1,0,0,0,0,-38517.410360026064,0,0,0
205,28508.2,0,0,0,0,1,0,-28508.2,0,0,0
443,43159.0,1,0,0,0,0,1,0.0,1,1,0
436,513693.13,1,0,1,0,0,0,0.0,1,1,0
128,310873.76,1,0,1,0,0,0,0.0,1,1,0
259,19223.85,0,0,1,0,0,0,-18601.85,1,1,0
284,2339.68,0,0,0,0,1,0,-2339.68,0,0,0
187,138146.8,0,0,1,0,0,0,-138146.8,1,1,0
203,253342.55,0,0,1,0,0,0,-251089.55,1,1,0
326,255578.06,0,1,0,0,0,0,8910369.301490622,0,0,0
136,29007.64,0,0,0,0,1,0,-29007.64,0,0,0
91,482679.6,1,0,1,0,0,0,0.0,1,1,0
399,108365.39,0,0,1,0,0,0,-78098.39,1,1,0
17,88350.33,0,0,1,0,0,0,-88350.33,1,1,0
206,180640.46,0,0,0,0,0,1,-159667.46,1,1,0
528,392767.71,1,0,1,0,0,0,0.0,1,1,0
275,102876.9,0,0,1,0,0,0,-59902.899999999994,1,1,0
19,1319037.63,0,0,0,0,0,1,-1319037.63,1,1,1
97,4454632.3,1,0,0,0,0,1,0.0,1,1,1
34,29149.06,0,0,1,0,0,0,70591.77515877072,1,1,0
400,140143.42,0,0,1,0,0,0,-41337.42000000001,1,1,0
351,9649.07,0,0,0,0,1,0,-9649.07,0,0,0
177,698.57,0,0,0,0,1,0,20333.50943755667,0,0,0
475,1064995.85,1,0,1,0,0,0,0.0,1,1,0
245,688034.32,1,0,1,0,0,0,0.0,1,1,0
378,61127.07,0,0,1,0,0,0,-49354.84,1,1,0
139,11653.98,1,0,1,0,0,0,0.0,1,1,0
35,239231.99,0,0,1,0,0,0,-239231.99,1,1,0
354,69878.14,1,0,0,0,0,1,0.0,1,1,0
334,76418.5,0,0,1,0,0,0,-76143.5,1,1,0
213,23418.39,0,0,0,0,1,0,-23418.39,0,0,0
296,261874.86,1,0,0,0,0,1,0.0,1,1,1
301,258993.67,0,0,0,0,0,1,-258993.67,1,1,1
404,17808.04,0,0,0,0,1,0,143524.90564651488,0,0,0
332,122857.68,0,0,1,0,0,0,-122857.68,1,1,0
132,14842.98,0,0,0,0,1,0,207526.77692053246,0,0,0
38,178127.29,0,1,0,0,0,0,-157458.4901013025,0,0,0
327,35648.26,0,0,1,0,0,0,46740.98737185737,1,1,0
727,815384.83,1,0,0,0,0,1,0.0,1,1,1
10,95518.1,0,1,0,0,0,0,5443603.915553226,0,0,0
37,3233443.92,0,0,0,0,0,1,-3233443.92,1,1,1
325,52580.17,0,0,0,0,0,1,-52580.17,1,1,0
324,151638.61,0,1,0,0,0,0,10583216.70696493,0,0,0
303,306004.72,0,1,0,0,0,0,8165737.642267729,0,0,0
444,178616.12,1,0,0,0,0,1,0.0,1,1,0
38,169978.62,0,1,0,0,0,0,8407107.395769328,0,0,0
328,28105.21,0,1,0,0,0,0,13427.63875900572,0,0,0
137,7794.45,0,0,0,0,1,0,-7794.45,0,0,0
201,303066.45,0,0,1,0,0,0,-303066.45,1,1,0
356,173686.4,0,1,0,0,0,0,-134237.6697439157,0,0,0
41,173507.14,0,0,1,0,0,0,-163165.14,1,1,0
92,101903.69,1,0,0,0,0,1,0.0,1,1,0
156,7898.38,0,0,0,0,1,0,-7898.38,0,0,0
285,4452001.07,1,0,0,0,0,1,0.0,1,1,1
210,36693.51,0,0,0,0,1,0,-36693.51,0,0,0
419,426323.38,1,0,1,0,0,0,0.0,1,1,0
254,735668.74,0,0,0,0,0,1,-735668.74,1,1,1
384,1384.71,0,0,0,0,1,0,227991.9528758906,0,0,0
470,2198220.97,1,0,1,0,0,0,0.0,1,1,0
155,25314.62,0,0,1,0,0,0,-25314.62,1,1,0
638,7788725.2,1,0,1,0,0,0,0.0,1,1,0
210,10814.88,0,0,0,0,1,0,10247.884175133933,0,0,0
31,21516.38,1,0,0,0,0,1,0.0,1,1,0
15,166341.64,0,0,1,0,0,0,-165476.64,1,1,0
255,1503.49,0,0,0,0,1,0,-383.49,0,0,0
404,186375.38,1,0,1,0,0,0,0.0,1,1,0
333,14535.92,0,0,0,0,1,0,20306.16078280942,0,0,0
69,967954.01,1,0,1,0,0,0,0.0,1,1,0
358,32292.28,0,0,0,0,1,0,-8297.279999999999,0,0,0
276,2180.54,0,0,0,0,1,0,18770.61937450798,0,0,0
503,251683.05,1,0,0,0,0,1,0.0,1,1,1
206,89454.93,0,0,0,0,0,1,-89454.93,1,1,0
278,240580.4,1,0,1,0,0,0,0.0,1,1,0
108,99808.45,1,0,0,0,0,1,0.0,1,1,0
138,263762.87,0,1,0,0,0,0,2993778.945653307,0,0,0
132,178207.93,0,1,0,0,0,0,7575645.603574354,0,0,0
11,152054.47,0,0,1,0,0,0,-148466.47,1,1,0
256,204942.01,0,0,0,0,0,1,-35471.01000000001,1,1,1
18,1102133.9,1,0,0,0,0,1,0.0,1,1,1
354,179653.36,0,0,1,0,0,0,272367.12504422123,1,1,0
288,21511.22,1,0,0,0,0,1,0.0,1,1,0
418,34498.05,1,0,0,0,0,1,0.0,1,1,0
212,88566.15,0,1,0,0,0,0,-79458.63951506748,0,0,0
84,8380.79,1,0,0,0,0,1,0.0,1,1,0
35,838551.35,0,0,0,0,0,1,-838551.35,1,1,1
345,14158.54,0,0,0,0,1,0,34747.0038217254,0,0,0
14,379569.74,0,1,0,0,0,0,-368988.61432433914,0,0,0
397,372768.24,0,0,1,0,0,0,-361154.24,1,1,0
374,4562.18,0,0,0,0,1,0,-4562.18,0,0,0
400,11547.78,0,1,0,0,0,0,1226136.89194808,0,0,0
135,65305.25,0,1,0,0,0,0,-43085.62981969604,0,0,0
209,2393.73,0,0,0,0,1,0,202622.05083705747,0,0,0
563,190662.7,1,0,1,0,0,0,0.0,1,1,0
315,3972968.92,1,0,1,0,0,0,0.0,1,1,0
330,23282.11,0,0,1,0,0,0,-23282.11,1,1,0
22,489767.32,1,0,1,0,0,0,0.0,1,1,0
514,524910.46,0,0,0,0,0,1,-524910.46,1,1,1
182,229436.19,0,1,0,0,0,0,-229147.5346956352,0,0,0
17,935838.8,0,0,0,0,0,1,-893047.8,1,1,1
578,195562.98,1,0,0,0,0,1,0.0,1,1,0
404,376833.63,0,0,0,0,0,1,-376833.63,1,1,1
693,1018645.2,1,0,1,0,0,0,0.0,1,1,0
152,2175288.9,1,0,0,0,0,1,0.0,1,1,1
330,22057.33,0,0,0,0,1,0,263805.00698339223,0,0,0
326,248682.42,0,0,1,0,0,0,-245834.42,1,1,0
231,94437.2,0,1,0,0,0,0,6788797.4117717305,0,0,0
282,504.91,0,0,0,0,1,0,-504.91,0,0,0
38,224345.05,0,0,1,0,0,0,-224345.05,1,1,0
174,31045.76,1,0,1,0,0,0,0.0,1,1,0
275,24016.94,0,0,0,0,1,0,-24016.94,0,0,0
354,6331.87,0,0,0,0,1,0,-6331.87,0,0,0
212,7906.8,0,0,1,0,0,0,63014.14869420805,1,1,0
692,151502.81,0,0,1,0,0,0,-63174.81,1,1,0
140,17567.24,0,0,0,0,1,0,12275.343803852895,0,0,0
59,2050727.81,1,0,0,0,0,1,0.0,1,1,1
279,124179.9,0,1,0,0,0,0,877817.2256474473,0,0,0
137,431717.18,0,0,0,0,0,1,-431717.18,1,1,1
205,475315.61,1,0,0,0,0,1,0.0,1,1,1
274,70753.9,1,0,1,0,0,0,0.0,1,1,0
149,661558.27,1,0,1,0,0,0,0.0,1,1,0
186,8142605.46,1,0,1,0,0,0,0.0,1,1,0
353,1722923.67,0,0,0,0,0,1,-1677184.67,1,1,1
252,1018.16,0,0,0,0,1,0,65.57957618708531,0,0,0
167,3462.31,0,0,0,0,1,0,107651.1032323339,0,0,0
133,13225.93,0,0,0,0,1,0,-13114.93,0,0,0
257,373421.22,0,1,0,0,0,0,6487143.235696968,0,0,0
450,146061.11,1,0,0,0,0,1,0.0,1,1,0
317,241337.83,1,0,0,0,0,1,0.0,1,1,1
306,21552.86,0,0,1,0,0,0,99455.63240732913,1,1,0
209,457800.03,0,1,0,0,0,0,-351513.27298864565,0,0,0
525,21059.78,0,0,0,0,1,0,-21059.78,0,0,0
571,272637.22,1,0,1,0,0,0,0.0,1,1,0
254,78107.6,0,1,0,0,0,0,-48078.33126934584,0,0,0
403,146181.98,0,1,0,0,0,0,4906461.16605361,0,0,0
42,55426.25,0,0,1,0,0,0,-15710.25,1,1,0
13,168304.09,0,1,0,0,0,0,-147494.24017450193,0,0,0
607,243348.28,1,0,1,0,0,0,0.0,1,1,0
399,8265.22,0,0,0,0,1,0,-8265.22,0,0,0
741,383661.1,1,0,1,0,0,0,0.0,1,1,0
209,6104.02,0,0,0,0,1,0,-6104.02,0,0,0
284,183689.17,0,0,1,0,0,0,-183689.17,1,1,0
36,401300.36,0,1,0,0,0,0,1266963.0671440777,0,0,0
306,9421.08,0,0,0,0,1,0,-9421.08,0,0,0
221,574588.22,1,0,1,0,0,0,0.0,1,1,0
280,285371.23,0,0,1,0,0,0,-254438.22999999998,1,1,0
191,8370.42,0,0,0,0,1,0,9490.210913975801,0,0,0
256,550032.09,0,0,1,0,0,0,-547417.09,1,1,0
652,740124.95,1,0,0,0,0,1,0.0,1,1,1
537,254773.22,1,0,0,0,0,1,0.0,1,1,1
165,46491.77,0,0,0,0,0,1,-36308.77,1,1,0
211,126737.43,0,0,1,0,0,0,-126737.43,1,1,0
258,22437.38,0,0,0,0,1,0,-22437.38,0,0,0
164,25639.6,0,0,0,0,1,0,124100.67104905719,0,0,0
302,1011249.64,1,0,0,0,0,1,0.0,1,1,1
14,89183.09,0,1,0,0,0,0,1585979.726700698,0,0,0
260,12520.3,0,0,0,0,1,0,-12520.3,0,0,0
651,130777.09,1,0,1,0,0,0,0.0,1,1,0
210,9216.51,0,0,0,0,1,0,45534.76351115845,0,0,0
97,31329.62,1,0,1,0,0,0,0.0,1,1,0
155,3679.2,0,0,0,0,1,0,19858.90304372993,0,0,0
139,294106.68,0,0,1,0,0,0,-272795.75,1,1,0
236,142135.95,0,1,0,0,0,0,8321686.322032691,0,0,0
326,149364.23,0,0,1,0,0,0,-149364.23,1,1,0
186,8841.76,0,0,0,0,1,0,-8841.76,0,0,0
722,3071270.72,1,0,0,0,0,1,0.0,1,1,1
324,46947.0,0,0,0,0,1,0,-42876.0,0,0,0
735,123146.28,1,0,1,0,0,0,0.0,1,1,0
207,306300.35,0,0,1,0,0,0,-304355.35,1,1,0
349,364229.01,0,0,1,0,0,0,-317044.01,1,1,0
610,126097.87,0,0,1,0,0,0,23371.070272665616,1,1,0
22,24018.86,0,0,1,0,0,0,-24018.86,1,1,0
306,24331.5,0,0,1,0,0,0,-24331.5,1,1,0
189,330198.95,0,1,0,0,0,0,2413066.851678751,0,0,0
354,198725.54,0,1,0,0,0,0,349176.956658151,0,0,0
133,1007.71,0,0,0,0,1,0,-1007.71,0,0,0
533,1303029.52,1,0,1,0,0,0,0.0,1,1,0
329,363660.7,0,0,1,0,0,0,320470.6224114318,1,1,0
373,36763.53,0,0,0,0,1,0,-29104.53,0,0,0
485,53107.96,1,0,0,0,0,1,0.0,1,1,0
181,56577.08,0,0,0,0,1,0,-32135.08,0,0,0
279,80099.03,0,0,1,0,0,0,-61470.03,1,1,0
257,133641.23,0,0,1,0,0,0,-80784.23000000001,1,1,0
276,1567591.24,1,0,1,0,0,0,0.0,1,1,0
727,263401.81,1,0,0,0,0,1,0.0,1,1,1
614,797235.09,1,0,1,0,0,0,0.0,1,1,0
154,287289.94,0,1,0,0,0,0,1180212.8721299188,0,0,0
601,1054244.29,1,0,1,0,0,0,0.0,1,1,0
233,597411.76,1,0,0,0,0,1,0.0,1,1,1
45,295907.94,0,1,0,0,0,0,2120916.3165272987,0,0,0
199,3644234.06,1,0,1,0,0,0,0.0,1,1,0
46,736370.54,1,0,1,0,0,0,0.0,1,1,0
260,52078.53,0,1,0,0,0,0,338877.4085655438,0,0,0
136,350961.52,0,1,0,0,0,0,5922228.453764634,0,0,0
250,81434.29,0,0,1,0,0,0,-81434.29,1,1,0
212,1947807.58,1,0,0,0,0,1,0.0,1,1,1
383,150406.91,1,0,0,0,0,1,0.0,1,1,0
355,17194.8,0,0,0,0,1,0,-17054.8,0,0,0
328,498430.34,0,0,1,0,0,0,-487146.34,1,1,0
396,23940.0,0,0,0,0,1,0,-23940.0,0,0,0
350,294454.55,0,1,0,0,0,0,2645362.380680795,0,0,0
228,97972.96,0,0,1,0,0,0,-55702.96000000001,1,1,0
419,24802.42,0,0,0,0,1,0,-24802.42,0,0,0
87,1083860.21,1,0,0,0,0,1,0.0,1,1,1
401,15392.38,0,0,0,0,1,0,-15392.38,0,0,0
502,613020.85,1,0,0,0,0,1,0.0,1,1,1
212,12013.39,0,0,0,0,1,0,11870.227337061602,0,0,0
203,10719.13,0,0,0,0,1,0,-10719.13,0,0,0
384,136903.9,1,0,1,0,0,0,0.0,1,1,0
378,161721.93,0,0,1,0,0,0,-151457.93,1,1,0
166,8220.55,0,0,0,0,1,0,282378.8989469509,0,0,0
179,337.93,0,0,0,0,1,0,84967.66982866866,0,0,0
215,3776.08,0,0,0,0,1,0,4938.413277434767,0,0,0
356,19256.0,0,0,0,0,1,0,-3503.76,0,0,0
396,598323.51,0,0,0,0,0,1,-589800.51,1,1,1
404,540914.12,1,0,0,0,0,1,0.0,1,1,1
374,377467.42,0,1,0,0,0,0,-377198.261988992,0,0,0
11,12090.96,0,0,0,0,1,0,-12090.96,0,0,0
161,260682.61,0,0,1,0,0,0,-250246.61,1,1,0
212,362631.05,1,0,0,0,0,1,0.0,1,1,1
375,821138.21,1,0,1,0,0,0,0.0,1,1,0
229,780066.22,1,0,1,0,0,0,0.0,1,1,0
212,10000000.0,1,0,0,0,0,1,14953876.5595177,1,1,1
182,3328.98,0,0,0,0,1,0,163920.01278679125,0,0,0
305,17829.69,0,0,0,0,1,0,121763.39006060833,0,0,0
254,2401.33,0,0,0,0,1,0,-2401.33,0,0,0
10,5775.8,0,0,0,0,1,0,-5775.8,0,0,0
202,485771.66,0,0,0,0,0,1,-485771.66,1,1,1
302,364762.11,0,0,1,0,0,0,-364762.11,1,1,0
416,51826.31,0,1,0,0,0,0,1612251.9845400853,0,0,0
224,1150717.15,1,0,0,0,0,1,0.0,1,1,1
383,150406.91,1,0,1,0,0,0,0.0,1,1,0
376,3814.67,0,0,0,0,1,0,19946.038667768502,0,0,0
34,11442.4,0,0,0,0,1,0,21345.630883895625,0,0,0
640,6976.01,0,0,1,0,0,0,899598.2802800613,1,1,0
522,109568.79,0,0,1,0,0,0,-109568.79,1,1,0
520,53325.6,1,0,1,0,0,0,0.0,1,1,0
20,79427.14,0,0,1,0,0,0,428466.48199958494,1,1,0
328,6391.6,1,0,0,0,0,1,0.0,1,1,0
400,154832.68,0,0,1,0,0,0,-103288.68,1,1,0
325,931.57,0,0,0,0,1,0,4344.051280680877,0,0,0
329,662310.87,0,0,0,0,0,1,-662159.87,1,1,1
44,36258.62,0,1,0,0,0,0,35847.786623110886,0,0,0
402,1301410.68,1,0,0,0,0,1,0.0,1,1,1
528,1016302.6,1,0,0,0,0,1,0.0,1,1,1
350,9941.48,0,0,0,0,1,0,-9941.48,0,0,0
210,152625.3,0,0,1,0,0,0,-63148.29999999999,1,1,0
393,61158.79,0,0,0,0,0,1,-61158.79,1,1,0
131,53340.45,1,0,1,0,0,0,0.0,1,1,0
372,11971.98,0,0,0,0,1,0,-11971.98,0,0,0
451,2008.96,0,0,1,0,0,0,28638.7770898817,1,1,0
366,769619.59,1,0,0,0,0,1,0.0,1,1,1
399,13028.63,0,0,0,0,1,0,74440.15208512894,0,0,0
256,70696.74,1,0,1,0,0,0,0.0,1,1,0
357,20465.45,0,0,0,0,1,0,1532.2101052254948,0,0,0
439,3653274.35,1,0,1,0,0,0,0.0,1,1,0
130,180467.83,0,0,1,0,0,0,-35744.82999999999,1,1,0
464,1506795.1,1,0,1,0,0,0,0.0,1,1,0
300,24886.94,0,0,0,0,1,0,14939.447529407811,0,0,0
293,530124.99,1,0,0,0,0,1,0.0,1,1,1
317,1160652.82,1,0,1,0,0,0,0.0,1,1,0
74,455074.13,1,0,0,0,0,1,0.0,1,1,1
278,3008.17,0,0,1,0,0,0,-3008.17,1,1,0
331,14384.98,0,0,0,0,1,0,-14384.98,0,0,0
617,8553.94,0,1,0,0,0,0,11184602.538421422,0,0,0
142,113466.61,0,1,0,0,0,0,5703915.564319305,0,0,0
132,515460.78,0,0,0,0,0,1,-435959.78,1,1,1
567,175203.45,1,0,1,0,0,0,0.0,1,1,0
356,8637.78,0,0,0,0,1,0,-3600.7800000000007,0,0,0
256,108018.25,0,1,0,0,0,0,-81044.06306894556,0,0,0
361,3421212.04,1,0,0,0,0,1,0.0,1,1,1
281,295823.33,0,0,1,0,0,0,206769.41057647933,1,1,0
208,148708.01,0,0,1,0,0,0,181676.87994283793,1,1,0
542,100411.53,0,0,1,0,0,0,-100411.53,1,1,0
212,16213.15,0,0,0,0,1,0,4763.3793011102625,0,0,0
581,155002.83,1,0,0,0,0,1,0.0,1,1,0
12,893517.65,0,0,0,0,0,1,-893517.65,1,1,1
161,5183.8,0,0,0,0,1,0,129085.43167136594,0,0,0
243,5044147.53,1,0,1,0,0,0,0.0,1,1,0
226,12994.32,0,0,0,0,1,0,-12994.32,0,0,0
282,20572.24,0,0,0,0,1,0,-20572.24,0,0,0
134,9928.79,0,0,0,0,1,0,107119.96817786817,0,0,0
139,124835.47,0,0,1,0,0,0,-115776.47,1,1,0
399,4089.92,0,0,0,0,1,0,-3301.92,0,0,0
44,185852.9,0,0,1,0,0,0,-184569.9,1,1,0
51,1170282.92,1,0,0,0,0,1,0.0,1,1,1
359,105733.45,1,0,0,0,0,1,0.0,1,1,0
45,92940.37,0,1,0,0,0,0,303792.528477554,0,0,0
155,9488.2,0,0,0,0,1,0,6477.072467670223,0,0,0
396,22892.7,0,0,0,0,1,0,-22892.7,0,0,0
282,3192.16,0,0,0,0,1,0,21932.843758258696,0,0,0
510,844348.52,1,0,1,0,0,0,0.0,1,1,0
563,96989.06,1,0,0,0,0,1,0.0,1,1,0
2,8416.21,0,0,0,0,1,0,47633.5984590526,0,0,0
184,372710.65,0,0,1,0,0,0,-352121.65,1,1,0
326,386033.62,0,0,1,0,0,0,-383656.75,1,1,0
235,159817.23,0,0,1,0,0,0,-159817.23,1,1,0
454,1172700.63,1,0,1,0,0,0,0.0,1,1,0
688,18713.36,0,0,1,0,0,0,-18713.36,1,1,0
19,45547.19,0,0,0,0,1,0,-45547.19,0,0,0
377,21908.12,0,0,0,0,1,0,9705.698483060718,0,0,0
142,9042.34,0,0,0,0,1,0,25754.97318388225,0,0,0
276,357369.95,0,1,0,0,0,0,5722603.502370911,0,0,0
18,171185.89,0,1,0,0,0,0,-117184.2147481273,0,0,0
125,222097.11,1,0,0,0,0,1,0.0,1,1,1
43,42205.52,0,0,1,0,0,0,213812.20708455273,1,1,0
401,21381.32,0,0,0,0,1,0,224451.3585263536,0,0,0
301,145730.88,0,1,0,0,0,0,10483832.237231925,0,0,0
257,90329.89,0,0,1,0,0,0,-55589.89,1,1,0
164,59469.4,0,1,0,0,0,0,-58697.406314281296,0,0,0
205,4837.52,0,0,0,0,1,0,-4837.52,0,0,0
140,9107.44,0,0,1,0,0,0,-9107.44,1,1,0
663,473387.81,1,0,0,0,0,1,0.0,1,1,1
638,1559540.62,1,0,1,0,0,0,0.0,1,1,0
178,4308039.78,0,0,0,0,0,1,-4307401.78,1,1,1
250,10000000.0,1,0,0,0,0,1,1342987.9695812315,1,1,1
429,19201.81,0,0,0,0,1,0,-9661.820000000002,0,0,0
283,113360.8,1,0,1,0,0,0,0.0,1,1,0
25,170699.13,0,1,0,0,0,0,3112129.55508853,0,0,0
42,4309.92,0,0,0,0,1,0,-4309.92,0,0,0
306,11907.62,0,0,0,0,1,0,372002.1433079645,0,0,0
164,8670.21,0,0,0,0,1,0,-8670.21,0,0,0
415,1675153.28,1,0,0,0,0,1,0.0,1,1,1
468,1165187.89,1,0,0,0,0,1,0.0,1,1,1
282,116763.3,0,1,0,0,0,0,564368.1602497265,0,0,0
522,8790.93,0,0,0,0,1,0,-8790.93,0,0,0
688,180094.91,0,1,0,0,0,0,-107338.35061067254,0,0,0
665,866712.19,1,0,1,0,0,0,0.0,1,1,0
371,19580.49,0,0,0,0,1,0,636505.1462296515,0,0,0
205,15232.43,0,0,0,0,1,0,130754.78882324853,0,0,0
617,10000000.0,1,0,1,0,0,0,0.0,1,1,0
206,225188.62,0,0,0,0,0,1,-224998.62,1,1,1
357,7396.62,0,0,0,0,1,0,100326.86368648098,0,0,0
401,4481768.26,1,0,1,0,0,0,0.0,1,1,0
131,120174.24,0,1,0,0,0,0,16580811.151850797,0,0,0
377,7954.16,0,0,0,0,1,0,113723.19836615445,0,0,0
690,1269.44,0,0,0,0,1,0,46432.763986454345,0,0,0
401,19511.35,1,0,0,0,0,1,0.0,1,1,0
205,4780.76,0,0,0,0,1,0,338199.5085681369,0,0,0
34,451913.44,0,0,1,0,0,0,-431770.44,1,1,0
166,192412.23,0,1,0,0,0,0,12920297.116339091,0,0,0
307,7171.56,0,0,0,0,1,0,-7171.56,0,0,0
304,6013.84,0,0,0,1,0,0,18631.326819038644,0,0,0
